YEAR,Weekday,Holiday,Day of Month,Month Num,Hour,Demand,Load,Min Tem,Max Tem,avr tem,min hum ,max hum,avr hum,rain,snow ,T precipitation,snow level,W D 03,W S 03,W D 09,W S 09,W D 15,W S 15,max W D ,max W S 
4,4,0,30,5,11,324.08,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,12,330.62,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,13,331.94,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,14,327.99,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,15,328.04,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,16,326.77,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,17,326.33,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,18,323.36,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,19,308.66,2,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,20,293.06,2,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,21,329.82,2,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,22,328.11,2,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,23,320.57,2,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,4,0,30,5,24,321.55,1,13,35.6,24.3,7,48,27.5,0,0,0,0,250,2,30,2,110,3,250,8
4,5,1,31,5,1,313.53,0,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,2,299.23,0,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,3,288.8,0,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,4,282.62,0,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,5,279.69,0,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,6,279.13,0,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,7,268.97,0,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,8,262.92,0,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,9,275.51,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,10,287.24,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,11,296.91,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,12,306.75,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,13,309.84,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,14,305.21,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,15,305.83,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,16,308.57,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,17,309.15,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,18,306.77,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,19,294.83,2,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,20,284.27,2,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,21,322.19,2,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,22,324.05,2,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,23,315.29,2,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,5,1,31,5,24,317.29,1,12.4,35.3,23.85,8,48,28,0,0,0,0,220,1,100,2,40,3,60,7
4,6,0,1,6,1,306.42,0,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,2,290.16,0,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,3,281.96,0,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,4,275.75,0,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,5,272.27,0,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,6,270.6,0,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,7,262.48,0,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,8,265.32,0,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,9,284.15,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,10,300.18,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,11,309.9,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,12,319.81,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,13,319.34,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,14,313.29,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,15,311.92,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,16,311.26,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,17,310.83,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,18,308.4,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,19,297.04,2,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,20,286.28,2,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,21,320.12,2,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,22,318.96,2,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,23,309.63,2,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,6,0,1,6,24,309.82,1,12.2,29.3,20.75,8,41,24.5,0,0,0,0,300,1,160,3,260,4,230,9
4,7,1,2,6,1,303.45,0,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,2,287.7,0,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,3,275.83,0,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,4,268.75,0,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,5,264.7,0,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,6,263.5,0,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,7,253.76,0,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,8,247.53,0,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,9,259.1,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,10,270.28,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,11,280.35,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,12,288.45,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,13,290.78,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,14,290.45,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,15,288.91,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,16,287.62,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,17,286.46,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,18,285.64,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,19,277.43,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,20,269.67,2,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,21,306.5,2,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,22,307.64,2,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,23,302.09,2,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,7,1,2,6,24,307.43,1,11.6,35.4,23.5,7,37,22,0,0,0,0,300,1,200,2,70,2,210,11
4,1,0,3,6,1,299.34,0,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,2,284.43,0,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,3,275.49,0,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,4,268.68,0,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,5,265.07,0,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,6,264.02,0,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,7,260.42,0,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,8,265.5,0,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,9,287.37,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,10,308.23,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,11,318.57,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,12,323.87,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,13,324.71,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,14,321.94,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,15,322.19,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,16,319.61,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,17,317.82,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,18,313.69,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,19,296.06,2,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,20,284.49,2,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,21,319.69,2,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,22,319.78,2,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,23,313.5,2,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,1,0,3,6,24,315.85,1,11.5,34.5,23,8,31,19.5,0,0,0,0,340,1,100,2,80,5,40,8
4,2,0,4,6,1,299.34,0,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,2,284.43,0,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,3,275.49,0,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,4,268.68,0,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,5,265.07,0,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,6,264.02,0,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,7,260.42,0,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,8,265.5,0,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,9,287.37,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,10,308.23,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,11,318.57,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,12,323.87,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,13,324.71,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,14,321.94,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,15,322.19,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,16,319.61,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,17,317.82,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,18,313.69,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,19,296.06,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,20,284.49,2,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,21,319.69,2,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,22,319.78,2,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,23,313.5,2,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,2,0,4,6,24,315.85,1,10.7,33.9,22.3,7,41,24,0,0,0,0,150,1,130,3,100,4,280,14
4,3,0,5,6,1,299.34,0,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,2,284.43,0,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,3,275.49,0,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,4,268.68,0,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,5,265.07,0,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,6,264.02,0,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,7,260.42,0,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,8,265.5,0,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,9,287.37,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,10,308.23,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,11,318.57,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,12,323.87,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,13,324.71,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,14,321.94,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,15,322.19,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,16,319.61,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,17,317.82,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,18,313.69,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,19,296.06,2,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,20,284.49,2,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,21,319.69,2,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,22,319.78,2,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,23,313.5,2,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,3,0,5,6,24,315.85,1,11,33.8,22.4,8,42,25,0,0,0,0,30,2,150,2,260,6,210,11
4,4,0,6,6,1,275.49,0,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,2,275.49,0,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,3,275.49,0,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,4,275.49,0,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,5,275.49,0,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,6,275.49,0,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,7,275.49,0,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,8,275.49,0,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,9,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,10,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,11,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,12,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,13,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,14,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,15,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,16,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,17,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,18,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,19,275.49,2,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,20,275.49,2,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,21,275.49,2,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,22,275.49,2,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,23,275.49,2,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,4,0,6,6,24,275.49,1,10.7,33.3,22,9,42,25.5,0,0,0,0,20,1,260,4,260,5,200,14
4,5,0,7,6,1,268.68,0,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,2,268.68,0,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,3,268.68,0,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,4,268.68,0,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,5,268.68,0,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,6,268.68,0,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,7,268.68,0,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,8,268.68,0,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,9,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,10,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,11,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,12,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,13,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,14,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,15,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,16,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,17,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,18,268.68,1,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,19,268.68,2,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,20,268.68,2,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,21,268.68,2,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,22,268.68,2,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,23,268.68,2,9.1,35.2,22.15,7,36,21.5,0,0,0,0,330,2,360,2,90,4,320,6
4,5,0,7,6,24,268.68,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,1,265.07,0,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,2,265.07,0,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,3,265.07,0,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,4,265.07,0,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,5,265.07,0,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,6,265.07,0,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,7,265.07,0,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,8,265.07,0,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,9,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,10,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,11,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,12,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,13,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,14,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,15,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,16,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,17,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,18,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,19,265.07,2,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,20,265.07,2,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,21,265.07,2,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,22,265.07,2,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,23,265.07,2,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
4,6,1,8,6,24,265.07,1,9.2,35.3,22.25,6,48,27,0,0,0,0,230,1,100,2,90,5,70,8
